nro_seguro,nro_documento,porcentaje
78276,147180272,39
9490054,85132701,74
4951379,598229274,28
6506745,355968181,84
5275236,718920853,68
9575122,167463460,85
4558462,602570050,75
4227189,344536675,72
3302844,876379850,75
4206651,496681799,41
3837786,164113400,31
4891657,903697617,84
4478129,757900916,39
7166245,923126074,58
9315525,350004104,45
4754808,105970898,52
9577062,907138360,32
6611893,252019588,23
4174187,248312583,49
7948539,883498672,74
7688816,380506037,28
5643131,823464910,77
3038590,29412534,68
6315290,832488842,57
8826713,224311985,24
1517379,891557132,13
8115876,310528428,56
2838967,187367268,19
1597989,220934647,84
9045053,498248218,16
7756695,797137761,2
9196268,872060469,93
4966595,527844573,50
8530443,710141824,80
6516090,303443868,80
7908944,151919080,87
2996695,759556088,19
4198325,478319484,31
3572472,901373917,94
6803424,946905237,31
9750158,363903637,36
7598733,35105869,37
1281079,922595667,76
2070865,336140148,58
9009990,366506727,5
4479715,101123303,12
137663,905937528,15
1969784,82955135,62
653663,932129686,53
1626280,523623651,61
349887,69819573,88
3775870,962511118,84
5115607,405964791,75
520268,820776538,58
6507836,401781702,93
25716,334595073,62
7442548,49973533,13
3169444,412197037,84
4526904,21541369,5
3549097,236132501,33
7752543,668296185,26
2790292,531480950,70
6708125,793648078,32
3723761,829980419,1
884003,723946827,30
9020626,675294411,34
9866158,818246539,85
4620506,339942032,12
8343331,745262759,85
2781307,195746785,49
7420374,651050913,60
7447436,233577860,9
6162284,484595933,28
4539126,802788837,48
3497169,122303552,89
8320932,40868996,85
1379616,670054324,48
9352253,935019867,45
1445253,281327150,24
2469619,143484431,3
9929955,381100717,31
308345,789019520,2
7583066,171571546,58
3968490,680122587,4
7735530,845752615,79
5004802,148878213,19
621089,612577817,54
5505663,354346305,16
7660376,676571904,23
3611150,493593675,34
5710893,722996639,73
6917256,346306483,53
3400840,52373728,13
3694058,940692003,15
7300107,69924668,16
7284849,919244855,89
6073773,582597344,7
1283883,109464247,9
8754468,795013472,4
5067181,483875867,43
9481903,319009391,85
5009915,284766260,7
3099865,363225226,83
1841977,131436810,47
547075,557661692,95
443798,984883450,33
6955751,48769646,69
1244922,898592180,24
7545392,462415361,35
9786401,580257929,22
1639722,998502720,22
7888843,989833421,7
1245055,774691778,12
9833722,111356046,62
5701445,11459936,84
1858480,94610655,77
3900922,656343880,64
8491500,292102747,5
2661536,511708793,16
8587324,144251318,72
4254110,467595804,49
4074845,108155036,57
4636810,977598249,14
3985176,800012851,88
7274430,865809763,69
6452717,346064734,99
1301918,984950168,97
9537156,210689396,81
2276667,818641676,100
4627053,642967803,46
7075538,673278885,94
4018521,375981372,72
672331,459318420,10
3723761,697407982,7
9721873,332954445,9
6369866,531538262,17
5958753,732043738,94
5961646,916103497,85
2947052,872771418,26
3536248,96111640,91
644313,99983371,86
1220231,477971454,61
9756623,911713461,32
3301314,937037023,88
4559871,792348968,55
1935558,480408001,31
4938194,171193895,23
7688046,568116772,82
2701669,454357392,43
1078706,707273668,57
6451756,105649054,95
2734287,448857531,13
4632228,743115083,42
6864448,542042649,61
5548089,209995095,27
7946193,858881784,39
2753042,505105008,94
5854524,82562869,35
1958878,139440461,92
5933090,256173155,71
6927090,750186852,73
7928117,530703267,17
7496833,130423857,17
1578961,768684656,21
4403179,661652049,12
5851869,271988303,88
5127353,437700630,98
2290891,47480099,87
8834339,148119482,38
2401485,407790811,67
7577292,883670821,19
1425441,614302597,93
2940276,532391537,78
5220143,563212408,91
8974627,849691004,11
5464784,202433612,89
6196987,806774883,10
5864215,13538250,43
2746370,448738325,33
6096362,687082292,85
1092977,226372226,31
1079408,12823584,33
4522385,324132712,48
5371927,165315644,40
4398811,36079261,70
6616858,410749766,29
7692493,355124318,50
733136,372104943,69
8809552,729984148,2
629507,743644132,4
9600660,27293754,67
7160036,428430405,11
7904785,979181778,39
2279384,271223804,82
9250152,842640171,12
9264710,523201925,54
2814245,444174245,66
3694058,53528522,74
8871054,178397156,71
4531953,231813437,36
6524276,669313857,14
5737372,556905872,65
2660862,123688355,74
9148019,364484095,66
9285113,434456345,30
7513035,342400604,46
8743237,59385525,60
646656,828128767,41
1122082,748201977,78
8814832,99111204,49
4203782,238334704,25
982328,745203554,7
8869636,370014074,84
3886212,533895582,5
5280303,687645252,23
2935939,963270089,48
7377068,526959632,72
114661,380013107,85
2330710,75236682,4
2276566,360085215,24
388220,571395161,30
2640579,649177855,2
4733056,130862457,55
3039040,518000541,24
7437175,689664381,16
8720081,667941127,57
5106047,641307315,37
1297894,112084130,58
1029902,640329457,54
8459565,756860010,21
4427844,495233062,20
3246887,627893867,94
2118083,46559228,79
5769184,711535961,94
1985281,426883951,82
2142765,335625810,99
1476077,647012801,84
7956587,550390285,62
2202976,850887860,70
5759926,796441958,68
9995095,34699877,40
3825442,200333642,81
8708460,854897916,70
982273,317538642,26
5411098,735955902,11
953864,963052859,50
8952807,67693198,7
4519385,777496816,42
3502663,51744134,22
1095577,973508099,11
2955329,504575068,66
1629839,469977213,90
2954602,595652157,54
5161009,895048582,75
9040001,623177687,52
4686125,26505817,80
3516777,74864716,33
4993509,46007710,83
1069919,772073385,70
4379290,703048482,82
9189574,724046631,97
157779,352379363,40
6679945,708115537,62
6502676,499286345,52
7113358,56253686,47
7226423,711766495,23
9894383,912484620,8
4971996,163680987,39
4798889,355124318,11
3775307,778720469,31
6451255,898134179,52
5100084,694343697,27
3362325,173941024,44
1269213,703439043,31
6954562,512772846,32
1711170,984294907,90
5777439,80930641,58
8068617,99059207,35
8184644,669784646,95
7376786,835497610,65
7887336,623878654,24
6463286,660261017,54
7396670,932129686,37
9705066,820160401,60
3401365,153092331,21
5532928,408270541,29
2828959,708796934,74
2954580,925614402,96
4804832,692167434,13
3592561,517942862,73
7008508,514565556,86
6429770,245559882,55
8286660,763017221,46
7377636,650362774,19
7440410,420544372,20
4602679,519968157,1
5850141,732487645,52
4623675,780892067,30
6968950,716004904,94
6353135,682066629,99
2866667,710585894,21
3664161,904250033,60
2102188,509110785,39
2533093,433851009,37
1805076,906222302,7
3031426,813114085,53
7583242,911361857,23
2811666,171746580,17
3047066,157098907,82
1034975,303602392,60
6828921,627705271,19
8518470,226558385,73
3445524,328401299,24
6292384,329740579,22
4976357,703711466,32
8485261,522843627,7
1199036,264482454,14
3921040,733413834,73
2129553,392643850,88
2255346,378692240,70
1656797,471518162,6
6205461,57970809,78
3971308,496685125,80
5188711,441164203,15
539738,822059697,22
9069692,227653716,89
4135311,43746819,85
1845579,883728405,36
7434474,956352832,79
1928527,655997686,85
983442,180204068,54
9112182,895294708,89
3622612,523580722,84
1815151,92831910,51
2824874,246876940,67
3380951,99522265,31
7284819,791283759,34
9348606,173353809,38
8174298,725368056,54
4631230,766633118,72
9594138,267227138,54
1673918,676874664,98
6146758,514230417,85
2784078,620738095,37
1793015,364124275,85
715858,590997591,15
7079741,505516916,2
4452065,644537638,40
7276624,339201591,39
7727564,949227866,43
7809019,86147284,19
3003103,177198266,9
3191782,543557705,69
7835053,605707865,31
2172811,841388629,37
7153703,954143989,78
7146192,497995497,49
4679682,936904794,80
277977,621925328,20
3200237,36628334,72
166830,580399988,35
8548337,631700215,22
8767070,559891204,51
2186998,169943595,18
865154,101775925,83
5450508,907050711,4
5260298,110353088,22
1302522,168271417,9
4258115,773669263,17
2881639,693195544,34
4078331,612551221,50
9434337,248812453,87
7230296,320480150,45
1148877,482640554,92
843897,288371741,19
9737753,743834069,11
4608539,681616183,78
5015101,924830520,12
7761282,597103127,21
9254077,171193895,60
4746568,609973900,54
2995975,566351734,45
9945524,773382436,28
7978192,66023380,38
4138064,86798772,70
9720936,329240500,28
50141,188097348,23
4176281,339695062,22
2430223,327407897,4
6426505,34342706,42
8858053,774086304,20
8951480,185259570,9
5978355,364291483,95
4329518,860855346,39
2411424,615646786,45
8300545,891093082,6
8584436,700339527,84
407847,377581140,43
943362,261042296,6
5594693,527954639,84
7530509,149899916,10
9264710,587571126,48
4063382,198330621,64
9870768,967436961,54
5369526,906942433,55
4940112,637300873,77
8490153,163732505,84
8375959,929040655,60
3194196,61514450,79
2499237,749688037,60
9353037,310908861,65
8327192,131667830,62
7962679,81821900,79
7315168,287909159,11
6663164,794311937,44
7457451,754445317,98
5281134,61685722,49
4074845,834501705,34
8928685,562253850,60
1561395,116981912,63
7835159,919952457,45
1582204,115312947,7
6616304,14184973,1
3427195,521506257,47
2183071,395022197,89
124766,240258789,17
1052221,446926695,30
9375806,683644578,61
485537,181245527,37
203396,982034117,88
8198693,418786862,26
593882,112132217,67
2778580,717152680,21
74380,246539658,11
4073187,975231389,35
9801194,357660812,35
4799400,915523042,93
7143257,588973044,52
241378,696608318,65
2702673,794303699,43
2780405,99149488,82
3406747,956776483,14
6189472,310528428,84
4161100,206905323,25
4789418,823692492,26
225421,427582180,13
2413405,177031096,13
1390986,226833849,68
2612663,667887086,95
8280735,916937463,55
4860765,354105685,88
398481,209344128,77
1687466,106300960,61
6338882,889788457,17
2886983,933174798,36
1358185,435014546,26
5242953,478409984,62
8183121,270895423,29
7976339,849708517,63
5112687,879065466,26
7850913,97183006,3
2882208,347933604,80
8374045,398266314,33
8923083,237153891,44
5128559,734522260,67
2368394,160809904,33
5826824,552367826,84
587150,913770515,64
5563127,977187839,48
8602779,701538182,3
3736389,137986743,12
3298551,764855006,59
1175150,586576749,33
2736106,276318740,88
2760608,776242028,81
9320485,802985528,96
9370180,838846393,96
7816199,986098053,65
6959752,656101379,92
6214756,620325742,72
6439875,371032885,1
9014113,808214735,90
9954800,442876852,46
3064087,323167919,47
6808057,519462064,29
8721153,490311089,76
5172291,533160868,85
9797898,51078156,78
6852273,641118530,11
9963922,787220737,27
3941713,652792596,45
3176787,916156301,29
2881639,874768944,100
2789173,298171100,22
4212226,913229959,95
8943152,831452648,86
2942576,944926433,75
7073807,917600964,91
4422608,287948547,62
6453297,683010792,80
6080332,864269436,30
5027028,745930874,45
8437654,878476166,89
1882556,451396358,92
173803,652992177,45
2732512,453075030,44
7826195,951137637,94
4659583,694387591,98
1357272,862571710,4
9268857,685418699,53
8581246,157098907,16
2282813,262031665,90
3766358,942190998,45
4304156,798348312,7
1869877,139086564,45
5123283,360911715,55
3022811,574849595,39
7805973,224642025,81
6893380,215933442,50
886561,918445495,20
5587129,692322847,24
9298338,16570931,66
6576835,54184816,61
9658591,321428170,97
1209515,170262225,27
3567687,996801199,74
4845099,200060658,83
7022727,918269627,7
4382388,107606530,73
9160283,906223659,21
6431429,329730263,43
6063681,698937812,98
5363466,613108753,86
7033210,227399252,62
8237768,193476953,69
274028,979548832,62
6492618,947740872,16
7635468,942339119,82
9261564,760131409,62
3940992,10763026,51
107147,489348920,5
909430,322720399,31
7858271,369803582,20
4753938,705978910,47
8644071,25680080,13
8698492,732347712,49
6354328,162495262,8
4131360,967873906,30
8334001,61679492,14
8398139,731130321,69
8509862,320755067,48
87690,242484096,9
8497321,382247102,65
2760608,259263917,42
5663924,933630108,63
8650201,890270521,1
6145149,560036047,97
9004006,180273964,8
4069652,821565442,57
7790450,881049254,73
7190380,952239266,57
5238217,803906457,25
3490140,578012946,40
5415755,896950166,82
8637823,345392932,90
8631257,108293004,28
6451829,912463452,30
4237903,119927355,19
1926010,345016566,42
3561707,571306530,36
8212027,385614389,60
2284567,417132209,18
1553887,787687576,38
369294,275391940,61
8151929,354410641,68
3320805,373171557,23
2634325,993209441,58
8154498,840521641,22
6308801,213152808,52
2414188,79274869,34
3703456,253374830,12
1343266,942843698,85
3172432,707585407,73
1995935,351505145,19
4644455,13040247,100
388220,214756376,55
7810053,806653632,78
8691696,735452186,10
8840483,864641058,75
5811287,664106881,31
8322331,135802429,19
1724490,369588892,46
2280214,758485234,40
6845669,31579659,16
2475651,815353809,95
6093711,697745607,11
2491814,876180990,24
2056536,330844570,23
4374627,519900430,37
4064461,479074315,68
4446333,50652331,55
9313335,751616950,28
9563001,873312201,46
5756845,96194676,55
2604859,310131483,59
5772591,847861827,75
996351,25683716,20
6664682,379080156,92
8278718,559161502,55
1246642,350246959,24
7600318,631381640,67
8532747,115405828,74
3687983,573057506,19
5946762,957617656,11
3778448,353661918,39
1010609,79492434,99
8848875,778196097,83
8776451,330984647,88
8134295,701632589,3
816691,726094611,61
3678751,642860198,96
1876434,984043555,5
6330708,996435776,62
592853,529131912,82
432421,454415646,97
4412856,851986322,23
1898553,467793186,46
1920664,960755756,11
2754594,66023380,10
7704158,172112245,2
2192348,767742893,10
4562703,785148282,63
285173,82955135,78
5624732,979018393,97
4222188,94237379,51
2162124,564498979,33
6764688,784442574,11
2780866,226602635,70
2931963,723031824,73
2743268,96663955,76
7041794,110198707,27
3729629,59708559,4
120141,441019760,22
6299068,824621514,73
5604766,951404150,68
6191015,625163270,54
6225668,412810135,96
8816062,970369506,47
4539687,645013736,55
216089,933537402,76
1942388,257451512,50
7057800,41761996,58
4254110,153160211,99
1220857,577755900,12
7447436,650859476,71
3321360,326662536,57
2669509,857121785,22
4331214,124364266,66
659242,893350666,15
1782896,55895161,7
2264815,550146669,70
