nro_seguro,nombre_aseguradora,cod_compania,tipo,Legajo,CUIT
4257451,Gomez-Hill,8711516,more,14555113,3782251273418
7349165,Reed LLC,9799784,hotel,57403193,3873316229142
2251850,Anderson-Cook,3553754,modern,84513524,5940711756307
4062522,Roach Inc,3928726,blue,38877627,98077508680
8763071,"Lawrence, Roach and Reynolds",4879589,research,88178026,7527073727108
810259,Harrell Group,3680412,part,39331330,1388974757394
1000321,Mitchell Group,7004652,create,71494971,3237935613248
5230943,Reed LLC,8591232,people,45423853,744140507961
8934236,"Brandt, Hawkins and Coleman",1130188,fast,53956871,6934357692417
1092977,"Shelton, Davis and Roberts",9098203,shake,13501694,1691489851437
1113098,"Benitez, Blake and Compton",62966,special,20880527,4531772494646
7633796,Davis Ltd,4189993,mission,53284011,7104895416609
6619187,Wilkerson PLC,4812123,state,77455919,5132960488099
943548,"Taylor, Johnston and Davis",6148765,chair,64957917,925375434075
6456829,Peterson-Perez,3784940,value,36718382,2644895014626
136412,Craig-Allen,9563933,traditional,31579874,7871875040670
6663164,"Brady, Oliver and White",4288113,certainly,77595395,4773578767322
2906508,Green Group,1531443,alone,21730668,4821086568808
7805433,Jones-Solis,6328402,among,70854666,7774491603411
6301231,"Murphy, Young and Frank",3732320,project,66155938,8085856559900
5851502,"Wilson, Garrett and Johnson",2269581,detail,43430796,2929336279665
4876986,Woodard Group,8031346,level,68952062,9764654019148
5532241,"Jones, Barnett and Gomez",5830511,approach,28522289,82492502971
3482971,Pitts-Hudson,5513999,design,7608825,6243599999925
7750776,"Bennett, Cook and Burton",6368623,remember,23732822,7522188329039
9767512,"Rodriguez, Yang and Young",4882119,center,14201597,8302389159749
6745415,Jones-Lee,322810,tonight,46725934,5196927490120
2543264,Johnson-Harris,5240171,off,19736885,778018868868
1021363,"Vazquez, Petty and Houston",6587347,appear,33049819,1026652310238
1228305,"Jones, Hernandez and Scott",9545050,will,84321744,588962040587
5407902,Johnson LLC,2578293,avoid,28125014,2216041742345
2175409,"Coleman, Alvarez and Jackson",3149349,teacher,75497262,6801205134907
1029902,Davis-Long,3593878,organization,66023827,6603089409761
96676,Shaw Inc,5701165,stock,40690061,9962642600417
654428,"Smith, Marshall and Clark",3709678,take,14726638,5568697819317
1079408,Thomas-House,3452684,condition,45442575,4469286540791
7674162,"Carr, Hodge and Kelly",2187333,hospital,49160613,6390193279664
7859437,"Howard, Smith and Heath",5647310,natural,22229631,5867588286439
6091294,Booth-Adams,8976617,bank,26720368,978773720865
2527392,Chan-Jones,3766335,cultural,11841729,992053319105
1544181,Mullins LLC,6696138,put,77313354,1848825894470
4984167,Evans-Blake,2971614,take,58286419,7432768590704
3451529,Powers Group,9125970,writer,17491278,6946668855763
7894825,Brown LLC,6882554,free,59302983,9181206290210
1221470,"Richards, Wilson and Moss",4552249,according,42554941,293546247387
4341638,Baker-Bennett,6566917,effort,49389454,1942529945215
2740539,"Bray, Le and Harris",76038,reflect,68560254,5968994450421
3718520,Sanchez-Collins,4147695,exist,3155170,6420752271493
4420995,Shepherd and Sons,5683438,under,14513064,8841095297438
1402293,Hodge-Marshall,4151791,summer,46367832,3789449454917
5278691,Davis-Wells,8625272,various,28071047,85118331564
8640360,Jones Ltd,9065804,Mrs,79921071,3719550033096
1278050,"Campbell, Garcia and Martin",4097634,least,19560091,4776175049013
4770169,"Best, Wagner and Williams",4476412,price,83960454,2369406366042
4629980,"Carter, Odom and Smith",8239655,decide,67781400,2551358796517
7604746,Castro Group,3074499,large,9778654,1763097171047
8617129,Mendoza and Sons,7814307,box,95169848,5733277459684
294588,Vaughan Inc,3978140,baby,4873467,3780853870234
1966847,"Rose, Montgomery and Adams",8577808,understand,77254718,46091157872
7598349,Taylor Ltd,7812793,win,36128814,5333590605905
4067361,Foley Ltd,7204654,before,54113910,7262601385910
8920796,Schmidt-Massey,4419280,participant,60404962,6116805147754
9297969,"Levine, Johnson and Marshall",5732839,research,88192855,3051135138961
1089463,Wilcox PLC,457392,us,98535743,3827531005970
2537241,Moore-Carey,1352822,imagine,38678249,2136925045033
2020494,Mcbride-Tran,1168433,now,97002724,752037237225
1912978,"Gonzales, Watkins and Maynard",8880222,stay,31092590,3400284950408
4538720,Lawson Inc,5380527,though,1142634,6103552513201
3134613,"Boyd, Martinez and Ferguson",297778,anything,4604547,1093369737156
9403008,Mayo-James,2259531,weight,24117160,3521115590482
3098608,"Mason, Valenzuela and Perez",3243224,opportunity,16940665,2044149724494
9069692,Gamble-Perkins,6668663,report,18116875,6727352978613
2291355,"Atkins, Garcia and Stephens",4863246,factor,39498966,2409208578397
1698189,James-Kelly,3008961,best,64673324,5054735066422
7633755,"Martinez, Gonzales and Taylor",2502165,important,11480327,8267267457048
6127267,"Mccoy, Harper and Soto",8541422,front,52789038,5178987940144
9576565,Johnson Ltd,1799123,level,55601815,2627632738202
7797891,Martinez-Lambert,6556989,win,27828064,1192974997993
6602663,Spencer-Jensen,1666155,support,29211542,6539406082842
4408283,"Sanchez, Hughes and Peters",3487989,culture,45772940,1597525126177
4133247,Garrett-Clark,6015488,four,9368018,340834914394
3746728,"Brown, Kaiser and Weiss",7925575,north,28134150,5283384783528
9991867,"Moore, Lucero and Howell",4395006,marriage,81200250,5513025710205
3226544,"Mercado, Ramsey and Acevedo",1804613,plant,83471811,6206764219174
866279,Arnold Group,3155033,forget,9715777,2910725416037
9941028,Clark Ltd,4211068,political,22231532,1575391968408
8154714,"King, Roberts and Arias",2531082,daughter,64174743,9013582305749
4192384,"Smith, Roberts and Bolton",513794,affect,28331329,8095997040534
1138966,Hamilton-Smith,1240302,accept,59627522,8207899157875
3555923,Peterson Inc,3577960,seven,74281065,16715798850
5423293,Doyle-Davis,7044426,new,15064928,8255399102277
4519167,"Turner, Petersen and Hunt",6119968,system,31556364,5078796067840
7436328,"Sanchez, Miller and Johnson",9823330,opportunity,31108210,674934848083
4486329,Bentley Ltd,2397801,ground,46513016,9634948502232
7975118,Roth-Newman,3773850,across,3946914,619389642736
8301049,"Pena, Hutchinson and Mendoza",5429993,mention,98231583,9011722949262
2336821,"Good, Mccoy and Allen",6072944,TV,51286419,7637899791244
7996802,Gonzalez and Sons,7511666,suddenly,29393471,6545529215236
9571360,Green PLC,4270603,election,82979137,139338742071
3707186,Gonzales-Dunn,9008913,place,63718158,3599370928729
1356648,"Villanueva, Lynn and Wilson",9237997,level,19291902,3805132539904
1191553,"Ramirez, Sanders and Munoz",5864724,power,56363220,1196669554599
9446659,Bryant-Jackson,3720377,store,68154994,100345351738
1783172,Jackson LLC,8526726,bit,35173631,6576814755740
2734640,Johnson-Burgess,4348558,difference,80071549,5773987110771
577890,Garcia Group,3874458,this,79679044,7704164957889
1596161,Larson Ltd,4622306,exist,24572976,6875961786562
3139807,Smith LLC,7624328,source,22915732,2446345901737
1725221,Medina-Marks,2901399,room,77930662,2033823144728
3491596,"Ortiz, Owens and Rodriguez",4685184,head,44036497,2453650045929
837010,Olson-Mccarthy,8246157,image,94943061,3364532011802
3986871,Hoffman and Sons,3435592,program,18579594,7417320019374
8592135,Mcdonald and Sons,699619,firm,18689419,5238530899475
8894805,Davis-Watson,72939,statement,58477685,5674879330829
6451829,Lowery PLC,1890759,resource,91897106,5724331499149
4896590,"Cook, Rubio and Jenkins",6863129,let,99025857,7521437362812
5606175,Goodman-Thomas,7160518,perform,77701836,7333684679276
3429761,Callahan PLC,6353606,event,44040485,3365809696310
7418583,"Gonzales, Calderon and Hardy",9522979,case,74342720,1539087792902
2580503,Mitchell PLC,2867737,floor,28248915,3770899040947
6948237,Sexton-Smith,7284038,for,5010722,8045899097298
1294682,"Wood, Lynch and Castaneda",8292060,whole,1997694,540276084272
9494397,"Nguyen, Gallagher and Holmes",6983879,ball,85441731,6603437880342
3110134,Ward and Sons,7033380,concern,11109184,6147858681694
5039909,King-Stafford,5957105,news,96657686,3888524242161
1036281,Swanson-Butler,5191816,produce,91939402,7290792834035
2595824,Anderson-Garcia,7719255,store,87080474,6827248136123
4199305,Smith-Torres,7248650,find,21095286,3241566671221
1563426,Peters-Jensen,3517705,learn,53683283,6848534452497
7690977,"Ponce, Cruz and Edwards",274270,herself,1761807,6819944479108
3146823,"Young, Griffin and Blake",1231843,rock,2468011,7037843870197
4399659,Williams-Henderson,6560886,move,6544014,6850537276569
9219689,Esparza LLC,1829928,network,75570320,1901904258633
2268695,Lee and Sons,8467751,race,15483823,7632715651365
8300976,Chapman-Wolfe,9424878,such,33994145,5938711492097
3331968,"Marshall, Steele and Robbins",5575837,however,19228902,3735197705771
8218623,Woodward-Glass,3356930,Mrs,53855634,4498791803719
8349905,Stevenson LLC,4039242,clear,41503621,361420445274
3139862,"Turner, Stephens and Nelson",6538824,science,71007941,9274461085396
5739089,"Gonzalez, Clark and Lopez",3824730,specific,64444846,1145688424527
3687087,"Campos, Brown and Roberts",2975047,shake,53468159,3836524118387
9475336,Mccoy-Lee,3481105,tree,14485312,4960520272968
9674418,Boyd-Lopez,5554692,term,83906241,7430367555478
1642451,Turner-Fletcher,8666059,officer,62697779,5937974291875
6152214,"Summers, Herrera and Petersen",1534179,fund,6553503,4173857886878
4896825,Ferguson Ltd,2674230,film,77582991,6198654043864
5889431,"Martin, Davis and Jefferson",7364272,successful,16296637,5620225487421
2359667,Palmer Group,1747726,music,97130301,956705902002
2824860,Harrington PLC,9217738,result,93889077,8382304494695
7558461,"Reid, White and Hughes",843559,true,55601815,1316512897865
4222934,"Parker, Evans and Garrison",3114230,interview,58174920,6528723440658
6388938,Klein-Smith,1911723,social,50218270,8637907920027
1087607,Cantu-Cole,8162529,produce,71427743,2757934672577
5793320,Hernandez-Vang,8925765,member,15534179,876180336600
7433910,Martinez-Rivers,6531634,what,56885052,5679870808802
9735668,Humphrey-Dixon,596576,truth,18099740,9225100492050
5987697,"Harris, Garcia and Pena",5573549,pick,37032241,8493182633449
3939998,"Schneider, Floyd and Berger",9518172,eye,9252035,6416108768264
4197368,Brandt-Lawrence,9488245,visit,7599780,7931695522487
7299785,King-Garner,3726977,arm,58637886,2257213326505
541145,Aguirre Ltd,8224891,whose,65074121,2850525979790
9385554,Daniels Inc,4261428,growth,56673761,9693824035089
2133949,Ramirez-Ramsey,2735953,either,379588,2860757846740
6697721,Johnson and Sons,7121570,friend,25772072,3479359526934
8662794,Smith LLC,981685,just,63230424,4473024057297
7848925,Owen LLC,1873720,drug,6633374,6248359250677
8641323,Myers-Mcbride,7676550,bar,29538311,1117474141782
4353059,Hines-Walters,6594798,entire,60802990,4496019216721
9171202,"Mclaughlin, Barnett and Foster",7925592,show,24574768,9689735058612
8100396,"Moody, Mitchell and Santos",6130342,chair,58537932,3168958399219
9100239,Friedman-Morris,6325008,police,97994410,5821320409144
8974531,"Griffin, Price and Walter",4938761,ball,78008441,1758997324783
9967890,Hull-Long,335152,catch,59997010,3926703048655
2951607,Coleman Ltd,9927103,character,51358745,4784312714575
8934105,"Wright, Espinoza and Roberts",130650,try,90771334,7988021017743
9941619,"Bailey, Byrd and Waters",2810261,guess,31049216,9281290801841
9174068,Martinez Inc,4713999,whole,59771753,8608855639345
3828733,Hill-Mitchell,294985,dog,83507739,4584773530688
7364677,Morrison Ltd,3783313,court,11885331,3350350328369
6243588,Holland-Goodwin,8308492,standard,41810941,5358804416691
9259517,Cherry-Carter,7045888,training,17662636,9046212135143
8308932,Ballard-Rojas,5858996,now,89598129,1715814655996
5186737,Santos-Swanson,8198471,end,38417593,2851567797106
3404032,Lewis-Arnold,8616813,would,68981220,1155160302612
4944566,Baker and Sons,29187,apply,57956146,8843130425386
8530443,Johnson-Carpenter,7798339,Mrs,70198247,8490870424337
9980948,Wells Inc,1796683,bad,57074607,8833703649375
8330864,"Carpenter, Powers and Mcpherson",2277857,sense,67431656,8637907920027
7449334,"Boone, Zamora and Rogers",31494,mention,89792946,1276623225783
8368641,Long-Montgomery,3096932,could,57157314,6041928020638
3810336,Greene Inc,2729985,oil,38884620,2457037500383
6560571,Adams and Sons,3671354,state,71527027,2892051349323
5165669,"Sampson, Garza and Perez",5976239,office,40921463,4924534751193
6160460,Humphrey LLC,622677,well,91883589,6777329191819
1195819,"Farmer, Roach and Garcia",9844232,future,36882907,6659608379421
1585653,Henderson-Ramirez,9681103,best,86219511,3433967601769
7640948,Callahan-Avila,8073383,short,61935811,2019184876947
2706339,Higgins Ltd,73512,begin,5865094,4589338439936
7678930,Soto-Frazier,2570319,cell,38590446,4753143411367
3275999,Smith Ltd,7992809,forget,44463488,8901946142315
6740033,Meadows-Gardner,7364838,play,94648549,8290711271265
5828987,"Cameron, Colon and Brennan",579373,region,72178122,6054035096259
1925082,Ellis-White,4940637,true,68988406,6815826697190
5223317,Romero Group,5453334,agreement,51342205,8088314851005
1453930,Harris Ltd,2097377,throw,34532052,8746068686026
2970312,Martinez Inc,7481462,play,90499208,8154886482168
131842,"Murray, Carlson and Stevens",7690479,strong,46390616,2926398067663
640197,"Rivera, Watkins and Hamilton",9255475,reach,43180617,1178840803716
8075973,Palmer Ltd,2237778,later,80472546,9593186150967
9695893,Reed and Sons,88429,professional,30960504,8640012606804
7409518,Gibson Group,9674366,its,3179096,7561749998648
5867481,"Novak, Jones and Thompson",7292979,attorney,84595523,9047069137058
3835330,Middleton LLC,3403388,senior,58670329,7589776173098
3298813,Key-Watkins,6349273,future,85913118,5703445537831
64555,Estrada PLC,9831776,several,96584863,9354796034930
9210537,Johnson Group,7561100,culture,1635508,2678396989392
3022811,Robinson Group,2108713,lead,29173109,7261215796034
3190563,"Watts, Dean and Delacruz",1726200,scientist,89278290,6664842687210
7454346,West-Logan,825788,interest,49538883,6862148436016
9495560,"Molina, Larson and Boyd",9884553,as,47668709,9000126902777
5316659,Henry-Cowan,419161,kitchen,34684566,6712285468566
8718961,Jimenez-Hodge,1629678,enough,73964007,6246666477928
7928902,Nguyen Group,8612139,compare,19611076,8542481923909
5428138,Martin PLC,4600706,may,48717419,5641051514084
4722063,Richards-Wilson,863210,event,37987514,6506312144135
4036591,Washington-Moore,333284,couple,17353292,9196084767926
1137903,White Group,4515624,week,82511609,3559288644106
5272848,"Mclaughlin, Payne and Wilson",878448,defense,7763108,4473024057297
8814427,Gutierrez Ltd,4250914,team,89525970,1774794262914
9503068,Perez-Johnston,3558300,region,71574469,7704164957889
9323573,Henderson-Garcia,8302268,surface,18244118,3947740123001
4614831,Powers LLC,6468490,occur,48273378,954681165842
4115303,Rodriguez-Duarte,4679790,authority,22192927,8054223791800
7072229,Bass LLC,9206001,police,95913396,3487822359910
540989,"Ward, Garrett and Stevenson",2070502,plant,80854468,1598668150118
6777896,Gonzalez-Liu,3080312,any,56570599,1116944953464
1790554,Phillips-Schmidt,1985878,sea,68636253,6201199454331
5280303,"Jones, Bryan and Hooper",4887181,region,85225887,7090855042531
914306,Jones-Johnson,633359,wonder,46477356,6097357258928
6387144,Bell-Johnson,4531125,moment,56549375,6958885184288
3356579,Tran-Morgan,643816,of,53112473,9385994615934
125639,"Thompson, Anderson and Rodriguez",5672030,agree,67788573,3953223257301
4509810,Perez LLC,5773815,sort,71424815,5269129979019
7570701,Cole Ltd,6201729,quality,35051299,248121606431
5257137,Bullock Ltd,3133594,prepare,26993225,4040120017107
7547808,"Taylor, Ellis and Villarreal",1322706,simply,54911739,1688393389943
4361426,"Berger, Anderson and Mann",2960819,able,58518898,9007899444665
384808,"Espinoza, Grimes and Shelton",3633332,ground,38910066,7430221085485
2484791,Arnold LLC,5303720,so,79510458,1242317950030
357142,"Cervantes, Hudson and Porter",400024,live,51736307,4692948303894
827717,Cook-Moore,5537608,right,11173890,7856456014459
5790024,Middleton-Kelly,4296145,specific,1549973,9324755430248
