legajo,numero
46829874,66508223276
18752824,45966115773
30922329,61748961639
41342325,48195448231
74951780,46331784549
56491579,96911393397
98803434,24615892452
86477207,46311240305
88881221,84171259791
28156168,54734388329
74814019,35277859345
61926766,14802473048
56427703,90702829045
18067747,89066516263
6865862,19420767243
28629563,46492477876
86858386,81692525976
39959373,23661968859
63662574,556408874
83968015,60352964719
32156126,30259843886
17242469,59989430511
58872806,73592403062
41009850,94334406798
25393377,135164187
33634829,54550613548
71355540,78367512991
42925614,37464213295
74531187,56601720225
56927307,48398959294
7746055,5076437686
68196422,38826592115
50570070,36250444690
44361120,43742698620
65016683,19977027645
64717436,35628040700
50262330,93295862464
60276909,66734272899
46298999,91993306902
48435149,48545688778
31302088,95001445011
60240152,58851517199
43192939,99610922244
77102644,31206124994
21702189,29323596034
34062258,92553985352
12123465,54711908509
64853090,4164471511
38094123,22955715052
40029464,35965725458
50433908,86415645209
12959754,66165438193
97379688,62178902844
93862591,88179527804
83744264,84797592841
70047960,84545151943
98015380,60740489665
36987320,80949287543
9918089,10714934940
83915085,7723851428
41961267,81079146954
25671883,85141930619
21225552,35951173263
44859498,14964856452
41428198,18237320473
83182964,78953716427
84852309,13014052739
74000063,35120226826
32333692,53037623067
84759032,60690384882
7025158,91867691377
37726245,11083425392
32894210,25801892064
2497724,73708897894
25994543,22330176386
90932118,84914913412
77174812,19339852609
98403817,9959636625
71061338,27930920924
8180577,10833922545
10751228,45350836341
65619377,30946505738
61515783,51974994465
96244369,63617841682
43875619,87143412697
42116594,43028786730
58025022,21468801284
6999319,22510321688
44394376,93344064245
30780887,7357432594
50106602,56259078980
81845089,5413825452
31327865,70562146910
75094565,1076161323
71569305,24608247867
83892642,18158870004
19249354,7609564029
36444912,50455324299
10650046,40134121810
44314822,94183548259
4435093,62973506290
74355515,35843177915
87529896,55607068988
90159841,53237604628
34379750,47335448140
11627600,36963171141
79271778,96502914293
81583210,36038118964
73807128,3893208346
7659331,90085576000
27570346,6063803237
43720158,92716361364
58928573,31272347317
95904910,69072794824
82035579,43431912237
51034610,51200290845
98640651,42693069842
18690234,33081963059
66234751,907983614
96961246,65626072688
69665179,11948021458
54500057,92970141493
66477215,62820047914
92209193,44670804767
46743568,68816073104
5505072,11736179020
41958733,92310463879
94557226,74498498388
69808724,44436176574
15127693,13959847237
77721924,17162933087
12540906,98464841714
64102071,4694011505
48107734,80266966796
34324694,79468202255
74444273,78684413806
47139579,40625958227
46821352,74834311311
29805641,20893406388
56772188,3161197080
13941427,94860433505
15665477,82099150601
40624538,34777173789
81041099,27324045617
94630247,15497122610
77994538,78765495110
85508023,99425878726
2247182,87421074693
65262754,33977149496
894151,14332646998
89267572,75991063863
79615731,77613438067
9615520,43180603786
41251656,59477741302
15590718,6994442611
52359263,68833136573
29602452,3153997285
32990466,98655062692
16062259,95843730355
31313864,69059022715
64416319,85335992319
29497519,21953691463
44463488,78257069289
31550425,18984356391
94600719,27050104299
73357065,193471014
41980997,85040285377
96784117,22211394724
80762442,14783546547
33949603,2828066208
60111913,84607898659
91236427,90876799945
18189634,82801892326
60741887,28817588737
71516019,62361077138
13749533,97759262378
34649397,4383917526
13253178,99467331603
58126297,53117616996
37575945,14589267282
63040588,57766973329
34457448,81513240100
20089412,94655262458
73167273,15769013072
27545385,23725332401
28261820,27057758869
48641090,34018490568
42587049,14902441700
77256567,14630209429
17240572,91200600580
19965218,79335143734
39948861,66235440105
19093388,36429342219
4706117,6786288202
73011943,10252099440
95964146,81761033419
76407046,77051302682
33374353,38680744464
2927193,88080669552
74937886,97822065633
63967703,16474523937
23024071,33439688941
74454945,77102739983
66855994,84051215629
43372948,13606287929
99861404,40590026009
68925273,36547940951
11793114,58355547567
38826291,86864794169
26942927,6623380365
78867229,21728087886
45916237,46050100099
27249995,57061667274
69542018,34991431041
27501447,57426343857
23033793,69527910618
35959919,18536202142
78062065,45021982957
57875284,18811155203
25374854,40063489963
1488068,28451862835
3958862,56769696220
47618466,65780937656
13550468,69418036257
15430012,81128334366
91559393,66261325985
63790870,34138748932
61795798,65263607163
77384261,13765972831
11044537,42179419937
20381088,6614452196
20931439,48205607908
50264021,68854079320
92023232,38853313195
61097490,56418690014
51273872,86542913916
59704841,69979537578
73613648,87781434891
68277230,9808430908
12721974,62645929451
57488507,39484479031
61275577,47662297925
65785153,11979854519
52766702,68350115222
15131543,70999899164
4763006,43392263411
71105258,37958355445
66917166,89405263174
57839381,62314685342
87416864,83394689207
39863978,26655389490
74425956,93584435152
32996535,50319484552
93442853,96071072082
15053582,25614961230
10788840,6323673028
88793102,69987178393
76421518,98904441437
1243685,17092012841
38417592,997574347
34476536,68238032057
13287949,665509171
62087399,85289816502
59045653,57392121719
76911020,80900320445
43147841,6331963216
62543382,83187072144
30656297,23486809030
72194771,86782922356
37015272,78021684725
7367282,47425230948
38123438,52558010158
79673501,18034815088
12833195,35922834005
54463097,56118512918
8151690,63205635198
78523083,22381122953
46499714,74281222121
88035260,63146285620
10611780,53782486801
18978231,1875051284
52615872,98124458536
71712497,30091493432
31656222,21010877828
73297904,72221310623
48368727,19181032754
69312317,92914295927
13439537,48401953760
33211645,46161736245
98993800,13354784896
44870218,17588935126
13388150,73942410393
22005807,32595211513
21654126,64900336521
65718431,12802254535
54424965,40702251633
31389319,21437572455
30377332,9595597866
19811944,83017118948
55625617,8984640438
27083008,96889337342
10703595,71519658142
6502595,16105324211
72481634,91373861337
29260348,48857604494
76489296,41515121286
65088772,34479211653
16996900,11482479047
75384585,81293888069
80188965,1038682449
17432432,33343288304
56597274,29844429220
6021445,50370769582
18060035,96922826858
44089263,99500296363
22307749,15406588495
94147034,68254791893
2280012,56453957408
85628266,17038956209
49268907,13178018220
84920773,46818113113
98415864,61604645297
80184776,84591281904
56433461,46629702338
73505259,50921285166
65084060,24243760288
79550642,1984805619
90737451,35872974907
35805015,69418036257
92484723,57336226064
61192614,10801656498
54289954,84649498333
51145575,87510978608
1343447,72251691250
32571583,42109320440
2246832,44552407094
78536890,95082550882
50173925,42688435333
67591868,63507529685
35837467,91951504763
68425350,19226886909
56099194,86602493918
47978163,94810202725
81458245,59702466660
25635174,29374511723
11181792,76116343229
53289601,62600294536
86771534,1040612780
95536658,89064125049
92469679,33572565646
61984612,3799781135
89650474,84519171586
26220521,67325077381
83437866,53262666082
46835813,87238007346
53668898,60877667265
7748847,68858662777
55739652,44345405189
82230360,33269796743
30433002,75297922312
33706685,76435873880
25596305,73423071835
68263977,385634164
30879724,55758556942
5156676,1066157632
24877318,34977708475
61183491,16344354018
3261647,68789396510
43434034,81992572643
55705282,62869109079
43202788,93240589088
60750529,68856601583
11907749,19339323199
33493562,69102086300
67911849,805148140
96978668,41004055232
84396630,99712511022
32509717,87726941670
32845978,47700602228
69303393,83407956917
4093298,77195577214
33076494,98292439722
83723614,5903995034
87842604,58664387697
66018831,62969689147
73460890,58404550092
69674548,83079574427
17563567,32954576158
78037022,83510344300
21332604,96520357231
9459209,27398467631
87787443,75863126383
62929890,33437297869
10414906,501060619
54734553,99039777045
43368624,70064153093
73098114,43805316816
56605809,89469614141
63957874,2784406343
1349531,82791804417
90220660,59731132370
41613327,78431017216
44187649,88637912732
72807846,26214783837
93576605,21891478661
70997000,61436827514
64830112,21639388254
26753942,54184606559
45932771,18729397343
71536089,1644049799
46212949,7892578057
49990906,23639566259
6541147,66758908269
207029,47080423851
94102458,29905585075
88846101,54097120477
76523182,91296436298
70621771,99636301788
45606581,74288436979
79914751,87688949991
85635861,33219038411
91684484,1384560647
12801748,55274397595
43307668,76603856750
75695855,36912785025
94587494,32480675562
54868802,82625848736
90663010,91406680284
75498736,78085018671
67879877,95653984523
83325364,60723469204
45924067,82832619137
51050793,9117629481
30212930,71419467684
69589920,77408471119
65971510,22373113369
70606480,64870893973
28372797,9583997424
77535621,51315305032
97467529,44350729142
6733909,36078174441
88681695,19437242181
76875059,47668872183
50592001,12487034776
20263353,65026591294
95518300,94996053907
70814996,69460320583
75962356,63718698512
9814646,93852422784
97596874,24393254072
10686036,8247055367
34055557,33692087527
38527881,41485851661
80978792,35469587250
82593201,71863243179
1477190,8033782084
11983412,65036733779
85194537,26572798839
72775940,63229222598
70373493,18848235310
13905622,13086491914
15303522,6075806297
5422584,2565785048
5844735,30558287056
82029968,7587113152
43697244,21876363290
47185391,79538979186
82642464,53654802613
2376123,43246696553
14540071,21335718481
16568210,53885300398
24104210,8189809680
66913403,62895391008
35556502,70186693116
27169752,35781992522
71474062,6898750234
52106420,55001554348
21910844,21464936060
12397118,15784112262
20399370,95249730005
45001664,58563372384
15871896,444784390
97052934,93882481949
98815964,69418036257
40681669,365866179
45140831,31225928867
51920476,72830667161
56542456,49754265220
82544356,71067867288
11706304,52517573031
55275336,85237856810
24978148,8387341032
42675936,85404678460
89531429,33059358171
27358349,13495164511
84535699,35818685382
93834677,72778966093
90175197,9082709427
38389316,69807074916
94283603,77080504318
94127756,12896152067
13724065,10394174250
23675621,95999713945
39607905,72025451826
3715537,9394152607
77750244,72329978523
70574720,94700339775
5489625,94185774630
