legajo,DNI,nombre,estado_civil,email,sexo,fecha_nacimiento
78050761,91829365,Carlos Molina,Soltero,shepherdmary@example.net,F,1972-01-12
33402504,53794455,David Leon,Soltero,dorothymurphy@example.net,F,1975-06-24
27458661,65041090,Sarah Mullins,Divorciado,wromero@example.com,M,1977-12-06
7629554,25616816,Christopher Acevedo,Soltero,diane55@example.net,F,1995-05-26
75814057,62610763,Rhonda Henderson,Soltero,hblair@example.com,M,1970-11-01
24873306,58070430,Kathleen Harris,Soltero,uwhite@example.org,M,1975-05-19
47477884,65813340,Michaela Blackwell,Soltero,jperez@example.org,M,1962-06-19
85858150,34118014,David Barr,Casado,frederickfleming@example.net,F,1980-08-01
72713035,29171067,Angela Warren,Casado,rachel54@example.org,M,1994-07-03
88605451,32804792,Michael Webb,Casado,brownbrooke@example.org,F,1984-08-21
72905724,65907358,John Barker,Casado,xmorrison@example.net,M,1964-01-08
10281119,23224717,Victoria Nguyen,Soltero,sharonward@example.org,M,1988-05-24
79535451,32329593,Angela Myers,Casado,biancareynolds@example.org,F,1974-07-29
58344820,57140692,Stacey Graham,Casado,runderwood@example.com,M,1958-08-12
16608980,77947053,Kristopher Kidd,Divorciado,uking@example.com,M,1962-02-24
29149097,54825832,Jennifer King,Soltero,figueroachristina@example.net,F,1977-01-10
69843911,47269452,Walter Rios,Divorciado,laurajames@example.com,M,1967-10-21
22826530,54980149,Jaime Adams,Casado,bmorgan@example.net,M,1959-04-06
70111510,99540260,Joshua Schneider,Soltero,william34@example.org,F,1966-01-27
68078445,59819129,Anthony Sullivan,Divorciado,brandystephens@example.com,F,1964-05-10
34571562,30252868,William Bennett,Soltero,vegakatherine@example.net,F,1988-09-11
85066719,36912050,Mrs. Theresa Ingram,Casado,kerrjay@example.org,F,1969-12-25
8151221,33184856,Michael Thompson,Soltero,maddoxamy@example.com,F,1997-08-17
43783185,60976642,Jamie Savage,Casado,alexisscott@example.org,M,1997-01-14
48937451,35443457,Daniel Johnson,Divorciado,emoss@example.net,M,1982-05-22
70266763,89687210,Maria Davenport,Soltero,daniel82@example.org,M,1985-08-26
27494916,25353975,Melissa Jimenez,Casado,patrickstewart@example.net,M,1991-02-18
45966898,32397071,Grant Schneider,Divorciado,garciabrittany@example.org,M,1973-10-11
49406752,78372827,Brandon Navarro,Divorciado,williamstaylor@example.org,M,1975-08-21
3052488,28145210,Shawn Wallace,Casado,brandon40@example.net,M,1965-08-21
59349214,66398258,Teresa King,Soltero,rogerstyler@example.com,F,1959-11-07
17711650,45775780,Michael Bates,Casado,jason38@example.org,F,1965-04-20
95958712,17406833,George Davis,Divorciado,ywebb@example.net,M,1978-03-22
98472024,50376893,Mr. Andrew Marquez,Soltero,terrance09@example.com,F,1984-09-04
59345690,57896882,Cynthia Jones,Soltero,ggallegos@example.org,F,1980-06-26
4583600,56046385,Adam Thomas,Divorciado,berrydouglas@example.com,M,1988-10-03
33633361,70841218,Brittany Hicks,Soltero,angelamoore@example.com,M,1986-02-26
15160931,97940313,Eric Thomas,Divorciado,bdavis@example.net,M,1978-11-13
71254001,14978423,Kelli Nichols,Divorciado,alexa41@example.com,M,1988-08-21
80494970,82904974,Erin Miller,Casado,amber78@example.net,M,1974-03-26
16087315,21844432,Angela Charles,Casado,oadams@example.org,M,1961-09-30
55529528,78739923,Michael Higgins,Soltero,kristin43@example.com,M,1992-12-28
94466519,48458942,Alyssa Warner,Divorciado,cmorgan@example.net,M,1979-06-06
12033845,84297183,Victoria Arellano,Soltero,anthony01@example.net,M,1963-05-10
61323702,14421124,Tonya Mckay,Casado,craig81@example.org,M,1980-03-08
88927083,16919054,Noah Lee,Divorciado,bonnie01@example.org,F,1962-02-04
81848887,40085290,Patrick Rivas,Casado,edavis@example.net,F,1991-09-23
80597843,77886976,Sarah Carrillo,Soltero,elizabeth04@example.com,M,1971-01-03
67240745,60770939,Laura Carney,Soltero,thomasberry@example.com,M,1992-09-11
8056585,96942555,Kelly Mcbride,Soltero,stephaniemorris@example.com,M,1959-11-03
78677955,88528765,Benjamin Cannon,Casado,valenciajocelyn@example.org,F,1976-07-01
6557394,65285970,Denise Kline,Casado,sharon62@example.com,F,1985-06-06
67073389,54749610,Lori Moreno,Divorciado,melissa42@example.net,F,1997-11-13
81489091,95539991,Lori Lowe,Soltero,shane95@example.com,F,1981-01-29
86255033,21854675,Bryan Jimenez,Casado,ryan36@example.org,M,1969-05-13
70393917,59868762,Tiffany Wagner,Soltero,heather12@example.org,F,1988-02-11
48279472,69634458,Nicholas Shepherd,Soltero,uwilliams@example.net,F,1973-11-27
59921362,47612005,Dr. Ian Gonzales DDS,Soltero,martin46@example.net,M,1986-02-28
26578209,19878572,Janet Mercado,Casado,mckeeangela@example.net,M,1998-08-13
52652979,10286679,Yolanda Campbell,Divorciado,joelquinn@example.com,F,1976-12-12
71566057,40507713,Christopher Cabrera,Casado,allenbrian@example.com,F,1977-07-26
78316381,47547270,Matthew Chambers,Soltero,susan77@example.org,M,1988-05-28
49499234,61788788,Dawn Hernandez,Divorciado,lambrichard@example.com,F,1980-03-10
38258944,69016276,Kelly Manning,Divorciado,lclarke@example.org,F,1973-08-05
56885487,30266105,Samantha Price,Soltero,nfleming@example.com,M,1967-10-27
63594605,11229417,Brianna Morton,Soltero,chenandrew@example.net,M,1962-05-28
82170468,86908865,Robert Snyder,Divorciado,rryan@example.com,M,1974-06-02
32636083,31896468,Howard Ray,Soltero,oburgess@example.org,F,1996-10-05
10635945,95716965,Natasha Moore,Divorciado,hhall@example.net,F,1960-06-09
87594866,38587755,Donna Benitez,Divorciado,clarkjerry@example.org,F,1998-07-01
50957656,54051957,Crystal Williams,Divorciado,rodriguezmatthew@example.com,M,1993-10-17
32942040,37427725,Tina Rivera DVM,Divorciado,elizabeth77@example.com,M,1993-12-01
7372187,37571055,Jamie Anderson,Casado,patrick25@example.com,F,1969-02-02
54634004,22141898,Sharon Frost,Divorciado,uhodges@example.com,M,1990-12-08
58068041,56083499,Joseph Gibson,Casado,marypetersen@example.net,M,1998-03-04
60404692,69608698,Austin Carr,Casado,phelpspamela@example.com,F,1966-05-07
70473458,24693684,Bryan Torres,Casado,stephaniechen@example.org,M,1989-09-01
26593212,86686283,Steven Duke,Casado,james34@example.net,F,1988-06-05
90087422,17539013,Brandi Rice,Soltero,nicholasrodriguez@example.com,M,1987-07-01
17849558,88950380,Angela Edwards,Casado,smithcatherine@example.org,M,1964-04-29
54035950,55571748,Janet White,Divorciado,ucowan@example.com,M,1970-04-06
63565365,53184815,Gabriella Fields,Casado,stevendunn@example.com,F,1994-07-31
46489954,53682839,Troy Lane,Casado,wmiller@example.org,M,1995-11-04
16827314,77612000,Matthew Adkins,Casado,amy65@example.net,F,1958-09-29
25755558,97431898,Eric Marshall,Soltero,josebarber@example.com,M,1972-10-03
4960920,20583543,Christopher Mitchell DDS,Soltero,laramorgan@example.org,F,1988-08-01
8904757,47129141,Jeffrey Drake,Divorciado,nicolejohnson@example.com,F,1966-03-23
20443447,82000981,Allen Williamson,Soltero,joan88@example.com,F,1983-02-13
89895414,67066874,Adam Miller,Divorciado,rodriguezoscar@example.org,F,1991-09-28
50082718,35644323,Kelly Meyer,Soltero,jenniferchristensen@example.net,F,1960-01-09
79469325,10708095,Jasmine Young,Soltero,victoria51@example.net,F,1982-05-31
19531022,90789760,Jeremy Curtis,Soltero,fanderson@example.com,F,1965-11-16
57715409,27383269,Tracy Mccoy,Divorciado,vhall@example.net,M,1960-11-25
32442033,83806002,Hunter Lopez,Casado,valenciasarah@example.org,M,1978-10-28
1503834,78372618,Drew Hodges,Divorciado,williammartinez@example.org,M,1966-12-28
85668715,53652283,Kimberly King,Casado,kevinwilliams@example.net,F,1962-04-10
39528759,33674388,Erik Conner,Soltero,chelseysanders@example.org,F,1996-01-11
18454500,66829140,Heather Wolfe,Casado,christopher09@example.com,F,1960-05-19
21677099,16110432,Richard Burgess,Divorciado,megan67@example.com,F,1976-04-22
17382564,66570893,Brian Johnson,Divorciado,mckinneyandre@example.net,M,1983-02-03
54148531,20916997,Corey Chang,Soltero,matthewkennedy@example.org,M,1959-06-08
65107078,45832049,Sierra Martinez,Soltero,bobbycollins@example.net,M,1974-12-22
17090414,25400443,Alison Knight,Soltero,lpowers@example.com,M,1965-08-18
96328589,10044115,David Russo,Divorciado,mkim@example.com,M,1965-01-09
23065637,10837865,Andrew Morales,Soltero,prattsamuel@example.org,F,1963-11-04
64501880,67598232,Sonya Smith,Divorciado,joseph67@example.net,M,1990-02-20
59005615,48810390,Jeffrey Stevens,Divorciado,nicholas72@example.com,F,1976-11-05
18136457,76833546,Laura Brown,Casado,nicolesmith@example.net,M,1977-08-14
7975674,73481312,Diane Morales,Casado,frazierclinton@example.com,M,1965-02-21
10173368,83998260,Anna Baker,Casado,denise04@example.net,M,1958-10-08
69682048,24530502,Patricia Mercado,Casado,wbeard@example.com,F,1988-12-06
95275436,20449960,James Bennett,Divorciado,joanne19@example.org,F,1994-08-12
12509142,77187278,Susan Bush,Casado,corey28@example.net,M,1983-10-30
62520380,11599269,Dakota Hatfield,Divorciado,calderoncole@example.net,M,1986-04-07
7542516,56023316,Shelby Briggs,Soltero,lestrada@example.com,F,1959-04-01
5096949,26540616,Ann Day,Divorciado,ftate@example.com,F,1966-05-01
45392499,77643213,Jeffrey Smith,Soltero,joseph04@example.com,F,1979-03-26
31206080,11522849,Robert Bell,Divorciado,vmartinez@example.org,F,1992-08-13
71922483,42404797,Ian Mckinney,Casado,matthewnichols@example.org,M,1959-07-01
2363533,74903521,Katherine Johnson,Casado,kristine76@example.org,M,1960-11-09
91359914,34149862,Judy Moyer,Divorciado,oedwards@example.com,F,1972-06-23
60180289,72511354,Sandra Pitts,Divorciado,ortegalucas@example.com,F,1999-01-25
79351938,12645670,Christopher Vaughn,Casado,barkercatherine@example.org,F,1961-03-04
60144359,90495599,Katherine Salinas,Soltero,barry96@example.com,M,1988-09-04
72102181,17770480,Karen Lowe,Divorciado,carmstrong@example.net,F,1992-12-04
18550998,68340406,Justin Martin,Divorciado,tarabrooks@example.org,M,1958-08-10
85676422,83214341,Justin Gutierrez,Casado,eburgess@example.org,F,1993-06-08
25552839,82306026,Ashley Turner,Divorciado,jonesvirginia@example.org,F,1977-09-01
29420740,96880559,Wanda Nelson,Soltero,icummings@example.net,F,1969-08-24
31992509,20588206,Logan Miller,Soltero,ericakeller@example.com,F,1990-10-29
47033757,18264590,Brian Morris,Casado,sanchezangela@example.com,F,1969-01-23
14517577,52641626,Tracy Berry,Divorciado,teresawilliams@example.net,M,1982-03-08
12829073,28763951,Jonathan Perry,Divorciado,fwhite@example.org,F,1989-08-23
95212261,82719304,Katie Duncan,Casado,katherinelindsey@example.com,F,1960-02-21
20581166,34436375,Nicholas Gilmore,Soltero,jonathon10@example.com,M,1986-08-09
70760705,65897859,William Richardson,Divorciado,znelson@example.com,M,1991-12-21
80952985,31393059,Amber Harris,Divorciado,lisa27@example.com,M,1967-01-16
63076879,14102605,James Soto,Casado,meghanmayer@example.org,M,1994-03-13
68565760,89622841,Michelle Moore,Divorciado,smithjeremy@example.com,F,1987-08-13
32993020,96308203,Carlos Larson,Casado,stephaniereed@example.com,F,1986-08-11
20403726,67510391,Angela Mccoy,Soltero,patrickdean@example.org,M,1980-01-18
68739256,59330810,Mr. Robert Smith,Divorciado,zgarner@example.com,M,1973-10-08
42593942,16087940,Jacqueline Miller,Soltero,tchang@example.net,M,1983-06-27
45561396,62031121,Laura Lewis,Divorciado,sarah01@example.com,F,1973-09-24
95938830,19450350,Edward Sandoval,Soltero,martha79@example.net,F,1968-08-28
57565337,49026080,Brian Butler,Casado,vmoreno@example.net,F,1974-11-06
36052472,51722531,Destiny Howard,Divorciado,cantrelljoseph@example.com,F,1991-09-22
52995142,91282453,Seth Rodriguez,Soltero,patricia46@example.org,M,1959-05-18
26068337,21281318,Christopher Price,Casado,kimberly29@example.net,F,1974-02-03
96382606,49838947,Jean Martin,Soltero,cryan@example.org,F,1968-04-27
31682827,90047992,Louis Stewart,Divorciado,tochoa@example.net,M,1981-06-10
1976288,45144121,Carlos Nichols,Divorciado,pauldonald@example.com,M,1975-11-08
23095907,71580658,Linda Combs,Divorciado,shannon41@example.com,F,1976-06-12
68405081,11474859,Paige Griffith,Soltero,davislisa@example.net,M,1967-11-16
68109579,31744489,Kristin Pham,Soltero,johnrasmussen@example.org,F,1981-06-28
35141757,68065849,George Mclean,Casado,mistykline@example.net,M,1959-02-17
83781857,93638648,Christopher Morris,Soltero,smithjames@example.com,F,1990-03-27
94562429,12644164,Diane Smith,Soltero,charles79@example.org,M,1988-08-21
362938,80402179,Steve Patel,Soltero,manuel80@example.net,F,1977-05-20
95201803,88543910,Lindsey Brown,Soltero,christopher08@example.com,M,1967-06-26
40511278,15016237,Nicole Pearson,Casado,fobrien@example.org,F,1967-03-05
37767732,28519244,Christina Rivera,Divorciado,richardcherry@example.com,F,1965-03-07
53209859,14600906,Joseph Johnson,Soltero,jlewis@example.org,F,1983-09-12
79748238,19547069,Katherine Moreno,Casado,tracybaird@example.org,M,1997-10-09
37666581,30421771,Douglas Cox,Soltero,todd03@example.org,M,1960-08-13
85973661,37344496,Regina Mills,Soltero,john13@example.net,M,1977-05-19
866656,51637847,Alexandra Mercer,Soltero,conniefowler@example.com,M,1959-03-06
96537887,37594472,Kim Jackson,Soltero,edward13@example.org,F,1973-05-22
78361689,16409726,Bobby Smith,Soltero,ksmith@example.org,M,1989-02-19
27304401,51126656,David Romero,Divorciado,jamesspence@example.net,F,1980-07-13
89061824,42869794,Eric Rocha,Divorciado,jennymorgan@example.com,M,1985-02-15
72881403,43562142,Amanda Sanders,Casado,kjohnson@example.org,F,1991-07-12
70249693,58223052,Ashley Ferrell,Divorciado,taylorherrera@example.org,M,1965-08-31
47955976,37676285,Steven Knight,Casado,andrew73@example.com,M,1989-01-04
42575293,57603561,Katherine Andrews,Soltero,rcarroll@example.com,M,1970-09-23
87335826,35799738,Rhonda Schroeder,Divorciado,melissahopkins@example.com,F,1985-12-15
21089332,10985039,Patty Spence,Soltero,ugraham@example.com,F,1993-03-20
44051650,17044827,Louis Garcia,Divorciado,lindsayhaynes@example.org,M,1998-06-14
30141450,42761669,Jessica Nelson,Casado,debra94@example.net,M,1975-09-26
60961467,32536081,Heather Monroe,Soltero,mshaffer@example.net,F,1973-02-08
82150001,78191616,Christine Brown,Casado,oliviajohnston@example.org,M,1982-07-07
43834702,50823769,Justin Mitchell,Casado,curtisashley@example.com,F,1986-07-07
28474760,12571779,Roy Woods,Casado,gmcdonald@example.net,M,1966-09-13
50910396,79456199,Kathleen Macias,Soltero,morganmalik@example.org,F,1970-03-07
43480261,97683344,Maria Wallace,Casado,murphypaige@example.org,M,1988-02-13
60796898,37328680,Jason Jordan,Casado,thomasjuan@example.net,F,1959-09-08
25973487,87100717,Alexis Perez,Soltero,annajohnson@example.net,M,1966-02-08
12864594,88132329,Sharon Moreno,Divorciado,michael93@example.net,M,1972-08-17
74319547,55001541,Robert Collier,Casado,nicholas05@example.org,F,1968-02-20
64462919,27877035,Susan Costa,Divorciado,ehall@example.com,M,1973-06-23
76909735,52222343,Carol Williams,Soltero,juliasullivan@example.org,M,1995-04-19
89635681,72133941,Emily Webster,Soltero,james09@example.com,M,1983-03-17
52322724,52864430,Melissa Mcdonald,Casado,jeremy77@example.net,F,1965-09-02
60282362,81492018,Madison Johnson,Divorciado,johnjones@example.net,F,1971-12-11
17646014,57904229,John Payne,Soltero,heidiunderwood@example.net,F,1998-10-12
51184886,99548086,Shirley Mckenzie,Divorciado,youngkelly@example.com,M,1994-09-21
17223401,24724749,Spencer Estrada,Soltero,bateskimberly@example.org,M,1987-07-15
17444501,95929550,Dr. Sean Dixon,Divorciado,brennanadam@example.org,F,1959-04-16
78925736,84678821,Paul Jackson,Soltero,frazierrebecca@example.net,M,1980-05-21
38282673,26502162,Aaron Rhodes,Soltero,michaelmaxwell@example.net,M,1979-08-30
18915062,68945312,Glenn Mayer,Soltero,angelawatkins@example.com,F,1976-04-13
52396681,61144397,Karen Cunningham,Soltero,juanperez@example.org,M,1973-10-17
12277384,71115589,Christopher Campbell,Divorciado,john25@example.org,M,1985-07-02
84532229,25501713,Patrick Livingston,Soltero,sbriggs@example.net,M,1967-12-07
36833582,57960997,Brandon Parker,Casado,egrant@example.net,M,1983-10-15
79559979,42520386,Daniel Mitchell,Divorciado,logan18@example.net,F,1974-05-18
53291307,30285457,Carrie Collins,Soltero,jillianlove@example.org,M,1962-01-17
6161755,99651211,Carol Chan,Soltero,bcabrera@example.com,F,1960-02-02
72809621,62228825,David Ortiz,Soltero,jamieryan@example.com,M,1981-01-26
49091494,13706647,Paige Ortiz,Divorciado,connie40@example.com,F,1984-06-08
34620662,72503817,Alyssa Frazier,Soltero,svincent@example.net,M,1969-11-12
4566729,81440901,Thomas Hill,Soltero,jill29@example.org,F,1978-11-08
74587494,48790669,Angela Mitchell,Divorciado,holly42@example.org,F,1983-09-11
16018970,66033456,Andrew Miller,Divorciado,robincarter@example.com,M,1994-08-13
67702962,86179916,Rebecca Jones,Casado,simpsonjoseph@example.org,F,1994-04-17
77249154,67374766,Clayton Johnson,Soltero,brookefields@example.net,M,1982-10-16
15484009,91850013,Kari Kaiser,Divorciado,sheenajohnson@example.com,F,1990-04-03
8142017,65752172,Rhonda Barnes,Soltero,joshuamassey@example.com,F,1979-05-04
17230814,59968179,Aaron Holloway,Divorciado,brewerdavid@example.net,F,1966-02-11
67176148,44699374,Kelly Nichols,Casado,garciamatthew@example.org,F,1995-01-17
36785179,12782847,Christopher Elliott,Soltero,williamjackson@example.org,F,1988-01-08
91035171,88868257,Eric Bullock,Divorciado,mullinscharles@example.net,F,1961-02-17
89668476,83062906,John Jarvis,Soltero,parker60@example.org,F,1961-12-28
94201319,60704578,Lisa Butler,Casado,pattersonjeremy@example.org,F,1980-06-09
80407741,54093198,Lisa Smith,Casado,aliciastanley@example.org,M,1969-09-05
83061783,81398836,Shelby Daugherty,Divorciado,lisatran@example.net,M,1969-09-17
46759694,96382440,Andrew Santana,Casado,patriciamartin@example.com,M,1979-07-16
83378552,60061347,Kyle Scott,Divorciado,martindebra@example.org,M,1958-12-30
19728392,92252277,Jamie Hunt,Casado,iross@example.com,F,1979-09-26
39201920,96081774,Kristen Gutierrez,Casado,noah07@example.com,M,1966-02-16
81256698,76046691,John Taylor,Casado,kathrynclark@example.org,M,1986-11-03
55669255,22608413,Christopher Maldonado,Divorciado,johngordon@example.org,M,1963-06-02
