Nro_Obra,Nombre_obra,Plan,Legajo,CUIT
84425812,"Graham, Hobbs and Bryan",safe,62769505,2895863436250
28283247,"Brown, White and Rivas",long,95942412,5259619627503
20266607,Turner Inc,laugh,97413926,4355547854033
23100842,Adams-Massey,mission,25951517,5904729371854
36465519,Foster-Gray,job,83923324,8710714608235
99742414,"Roberts, Hayden and Wilson",size,29964135,65969725048
34805569,Lam-Gutierrez,consumer,39954929,906615081140
65769095,Howard and Sons,attention,66147040,1996896552869
24017760,Stuart-Rivera,high,25458432,7863624318345
90563071,"Vega, Jensen and Tran",international,79774484,9258747804890
50242347,"Wolfe, Turner and Adkins",goal,56234945,2979471616722
79611313,Rogers-Burns,soldier,12254871,2224768394998
24362176,"Carter, Barry and Andrade",bad,69927783,4576084466457
89063713,King PLC,magazine,81199603,887398091560
92203737,Dunlap and Sons,sense,10140612,5793675036143
64212759,Taylor-Hoffman,single,33266737,7730127290355
92910209,"Benton, Lewis and Nelson",next,77422628,609133351609
24978467,Ramirez-Carey,sense,72351802,2898548070970
8835409,Moreno Ltd,society,87278984,1075770451532
33883640,Bass-Atkinson,guess,85226069,5381130112140
62717141,"Shelton, Jones and Flynn",story,43814233,7093553251845
52548637,Bell Ltd,four,13348294,3674785975732
36756627,"Conner, Arnold and Howard",still,3995325,9944762465012
84965039,Watson Ltd,if,92380029,2002945900468
34863990,King-Bowman,expect,10438876,5134786159780
2071836,Brown-Chapman,use,52420158,1042421239961
68198682,"Schmitt, Clarke and Hill",risk,55359893,5641051514084
69381633,Smith PLC,while,49491776,3232831003865
17692837,Mack LLC,arm,28913226,4897628885352
73888616,"Gilbert, Edwards and Cohen",between,48013332,7610854447602
80686581,Davis and Sons,new,34514479,7820782616630
64290322,"Foster, Morris and Peterson",system,39628003,5859696269591
50184873,"Allen, Dunn and Ramirez",individual,17583521,3466270219808
99036224,"Patton, Hernandez and Sanchez",pay,38530590,5667902829910
38173629,Francis Inc,perform,72470421,7645702362075
13205824,"Ward, Bush and Andrews",say,62150947,6576462892612
2007339,Villarreal Ltd,population,42028397,1076654883397
10700982,Johnston-Brown,suffer,33251917,656631984759
62899882,Medina and Sons,guess,81931901,4798532717929
47561792,Rosales Ltd,identify,72946670,4004983182182
98740458,Mills-Jackson,mind,56461990,3305575971210
6333670,Nelson Inc,red,87982173,913601690094
1204016,Delacruz Group,present,85800040,5367070626641
4046681,Nichols Ltd,true,90349294,6793391643655
67564235,"Lee, Harris and Gonzales",real,1409237,3121934088183
36874091,Vargas-Lyons,wait,94239519,3988952885348
65487542,"Henry, Kaufman and Lozano",international,10589843,6696846651995
810202,"Johnson, Becker and Berg",security,33598989,1858649506188
13024877,Anderson-Anderson,trade,55928597,900988928248
96287751,"Jackson, Davis and Moreno",story,10133286,2824274157666
76722272,"Woods, Clarke and Powell",between,4318179,1245611546079
28519530,Martinez-Jones,voice,66109290,681355936950
33021041,Snyder Ltd,behavior,20709339,2809973660549
99824594,Cain-Carter,down,80952273,2890042262236
33777881,Richardson-Stevens,shoulder,25779718,3267934328925
64442326,Cox PLC,as,21377884,9330084090079
39109364,Simpson-Wilkins,prepare,76890180,5444368466399
31313758,White-Mcdonald,Congress,48953651,1642976433251
64805432,Cooley PLC,cover,50676554,3203394802708
10035097,"Luna, Cooper and Donovan",would,18139095,3836524118387
59602275,Sexton-Peters,which,23494002,9754002923088
82902509,Patel PLC,model,50490480,9057658932816
66765527,"Schmidt, Davis and Collins",radio,59619109,7679369936656
18439544,Little and Sons,shoulder,51893221,7009726591084
69694282,Sanchez and Sons,today,1779949,6926098034193
41099530,"Lopez, Deleon and Collier",will,97032806,9141719590219
20549171,Mathews-Smith,couple,41190793,7629572756517
62164674,"Velez, Hayes and Dixon",idea,85628266,2446196467011
43694845,Lee PLC,decide,39394615,1293376372408
26023921,"Anderson, Hoffman and Parker",sell,61292169,1622122899733
74217402,"Brown, Robinson and Mckenzie",bad,42423480,2719805763200
77172163,Roberts Inc,value,13280630,3394661831473
73492647,"Martin, Snyder and Weaver",move,15320672,629970237340
43722649,Montgomery Group,economic,5216170,2114589928143
41556636,Glenn-Shea,role,10650113,7168935960001
39688826,"Calderon, Conner and Whitaker",himself,33659044,2728622493721
33651726,"Estes, Boyer and Acosta",make,33063197,1320145600537
75903154,"Ayers, Sandoval and Martin",current,62799923,8051755360438
30604932,"Hendricks, Guerra and Santiago",economic,46636045,1738671891675
9963570,"Parker, Chandler and Parsons",suffer,60877503,6767342034702
2067302,"White, Arnold and Brown",hope,48518162,9223343995533
20532091,Drake-Gomez,yet,58340836,6208174538134
14132334,Clark-Dunlap,food,10082049,8105771899674
46437836,Sullivan-Rice,single,89846485,779980605236
34229883,"Smith, Miller and Anderson",already,39706432,4019559236880
67083477,Lowe LLC,box,39618017,7838810904061
62533362,Reynolds-Lopez,camera,27810620,2360970768280
47997880,Parker LLC,direction,32570962,1227392161831
47804419,Madden-Pugh,yeah,29992086,9589683496255
70091114,Sellers Group,toward,60019489,2696032179298
46491324,Snyder PLC,matter,87444563,1690263288111
7934507,James and Sons,study,87699802,1455085948082
59762847,Johnson-Brown,maybe,79490754,6678578265702
19995862,Perry-Keith,life,63618803,5051171897688
11068422,Cummings-Holland,people,82946252,3626507408865
93086837,"Robles, Simpson and Miller",Mr,57688620,6930665637846
15844552,"Riggs, Wallace and Chapman",consumer,47801354,6371712538218
21936104,Rios Group,ground,30953943,9742761780777
56431967,Williams Ltd,bad,33714434,80596262274
81275241,Webb-Lindsey,direction,96215887,9680080587882
30372417,Black Group,score,30324178,5610863709661
99285768,Hernandez-Lucas,others,76170572,7811443183437
77008132,Anderson and Sons,generation,16519581,2406412249531
17645087,Williams-Mccarthy,take,80764310,2310414170013
7304476,Shields-Sexton,focus,54155461,7382906013898
11589336,"Jordan, White and Cook",prevent,43035393,8257343182120
22179154,Jones-Middleton,teacher,19130273,4612899380904
63493351,Sanchez-Norris,note,65370511,1260664505240
25682412,"Allen, Espinoza and Macias",career,23961087,103546768336
14529706,Rodriguez Ltd,test,18488921,4959932052638
30345636,Robinson Inc,somebody,95631885,6147941579540
56126105,Miller-Santiago,air,2912438,6184617596223
84815087,Johnson-Poole,amount,98574761,7454096957593
39418233,Rivas-Hall,home,86333428,4817131259570
33142430,Green Group,own,53918685,9960897823923
1474972,Ruiz PLC,wonder,34173059,7196089630072
5680382,"Spencer, Smith and Herrera",lawyer,61372898,5352652330960
73933499,Hendricks-Gallegos,expect,25857293,3082232843362
79877601,Brown-Gordon,what,90580744,1131802151456
84339904,Mayer-Bates,one,47195935,4484172652057
76075248,"Gallegos, Erickson and Walker",edge,63570520,1524390443472
87792982,Branch-Olsen,raise,24078946,5362499327108
7131188,Jones Ltd,next,19362964,3346180281350
2130440,Young-Martin,stop,93671208,3095314097915
2643715,Jenkins-Williams,care,39108110,7057066852088
6072262,Dominguez and Sons,peace,63425684,5828402639905
44400099,Rose Ltd,serious,43170761,9911459172293
44266846,Anderson Ltd,suggest,39051925,3392405852323
61441187,Mendez-Horn,direction,51131343,8265186521846
20230145,Morales and Sons,man,97239522,5643034603418
22121001,Simpson LLC,but,66112882,7098620631991
55182455,"Maxwell, Jackson and Rivers",process,69783440,143423775422
72078437,Knight-Williams,avoid,47278978,7377239269574
97511565,Butler Inc,she,10540141,4294806721963
46895463,"Savage, Durham and Ellis",these,51224454,1603210678673
67695247,"Lee, Bishop and Sims",employee,44015145,9770820954794
72434204,Williams-Ross,and,79474271,2562899644503
27240734,Tucker Ltd,attorney,17254639,3409481041950
3779852,Love-Jackson,its,5600883,7892616773602
32263713,"Ferguson, Peterson and Watson",identify,13036552,6886841118325
66204065,Owens-Durham,our,96758284,2657303946944
59617751,Huang and Sons,building,11587841,7032554442593
2192481,Carter-Smith,quality,83112218,3847889172835
62849559,Wood PLC,role,44564399,8629659156507
42622033,"Rodriguez, Simpson and Koch",everything,16566671,9406136223403
66430214,"Clark, Hill and Green",rise,68986321,1865845807682
74066290,Lopez-Lopez,audience,42509970,8076157042767
45638868,"Mcmahon, Alvarez and Fletcher",center,95274953,2082123898021
66313090,Larsen-Hunter,suddenly,21386002,5320060667237
31052559,"Jackson, Wall and Flores",tax,66889151,4847851668861
19693909,Frey Ltd,land,3440554,5210584617644
40488115,Martin-Hanna,face,25233542,3077303179000
50974169,"Walker, Cummings and Montgomery",to,85773541,6421060730012
76691608,Hernandez and Sons,contain,92944190,1434064889284
12489828,"Cooper, Smith and Sparks",color,43523259,5398810424949
74888462,Davis-Smith,most,11999091,1307344870588
87026167,Robertson-Carson,tend,97986051,4941718491033
91401560,Martin Group,maintain,74236568,2868896031785
58600594,"Rodriguez, Crawford and Ball",least,17733314,9383828908653
93579035,"Romero, Miller and Russell",same,11565173,6993587863313
8271856,"Mosley, Bryant and Lin",inside,52436280,7360177008910
47557106,Foley-Gomez,part,37674207,6135646700012
58576429,"Lewis, Rodriguez and Jimenez",occur,13555693,8681278278123
54527297,"Ritter, Robinson and Alvarado",wonder,70869455,2517378350694
23508765,Kelley Inc,professor,77717800,3148153882468
29741114,Pierce PLC,piece,37005316,250496533661
51661677,"Calhoun, Jones and Cherry",crime,9731830,5810865313879
28314677,Allen PLC,add,67368953,5903423126946
90491696,"Vaughan, Farrell and Garza",sing,88717262,9764654019148
95120657,Hurley LLC,window,18402714,423012050866
12105186,"Cooper, Cannon and Cook",defense,32415741,91504089325
47299952,Graves-Haynes,consider,59426050,740878422460
70219122,"Williams, Baker and Garza",generation,91646362,840709809533
12155938,"Lewis, Rose and Jenkins",Mr,84109576,7507802839784
42011463,"Wallace, Oconnell and Wilson",guess,12440438,3263323200361
82021192,"Harris, Smith and Jones",across,13072097,9048352994250
97152764,"Ingram, Wilson and Garcia",when,32216586,9898158112940
56381836,Callahan-Ray,pass,66689718,6668411356201
34515377,Frazier Group,audience,15827622,9990417866324
52229274,Osborn-Becker,issue,25230130,1618257950553
85763547,Palmer LLC,phone,32710237,9616466321867
34378155,"Lindsey, Strickland and Anderson",wonder,16809792,4610649979220
50318875,"York, Jones and Buckley",wish,14591359,5733277459684
60213123,Evans PLC,over,32854207,6287437963745
70851333,Lawson-Smith,or,9448039,2992254572588
15601098,Wright LLC,deal,83304119,5596155805416
14634262,"Perez, Jimenez and Sutton",glass,91242961,9125794714844
51645847,Valentine and Sons,discover,86297148,3794681465578
41313753,Smith-Cummings,nation,22897202,5967375790981
3102512,"Greer, Johnson and Lee",lot,1621213,1190829459341
76858553,Brown-Kim,edge,35493609,4681833680559
53153292,Moody Inc,after,77605748,2936878109865
61160077,Webb and Sons,purpose,92982484,7575618908684
11894126,Hogan-Williamson,should,35684816,1646619778531
22271311,Baker-Rodriguez,message,796938,8855115192769
91211309,"Price, Thomas and Lane",specific,35537512,3118812820778
23066070,Garza-Hammond,traditional,27758226,8945750852371
75699403,Foley Group,nothing,53631943,6547219074850
96222695,"Merritt, Thomas and Phillips",certainly,34433683,4575446488260
59260643,"Blair, Greer and Price",suffer,96079633,3251158291763
43956653,"Love, Moore and Mendoza",treatment,30505138,5504758183130
36514951,"Zimmerman, Smith and Hernandez",lawyer,8115428,4525305032544
56408757,Robinson-King,big,59483991,8886358973130
13813365,"Booker, Porter and Russell",story,64058895,7783110512371
5363795,"Neal, Ford and Crane",well,48813019,9058784818109
33309388,Perry-Williams,best,22500914,7196241660064
19551320,Neal-Mueller,safe,56576287,2817039057435
21833317,Coleman-Fernandez,sport,60084864,8382416221091
61731249,"Moore, Campos and Wright",happen,18899647,7424286436532
14877037,Mcpherson Inc,fire,3139551,3915373293758
24219409,Russell-Allen,around,14987294,9382934468633
97353766,Johnson-Phelps,none,80461986,20432195266
47707636,Gutierrez Group,professor,93970658,4999780316010
26834051,"Howell, Pham and Wang",each,13606312,4153106959935
60396069,Gomez-Bush,box,94562429,4680452369976
24612695,Cooley and Sons,offer,99451978,3093956109605
29517899,Cole-Santos,or,35376255,9853400236238
73494315,Sparks Inc,put,33405604,14898513888
82625753,Hampton-Martinez,treatment,60390629,8542762473115
8403518,Green-Benjamin,late,93463601,9552188942081
4436301,Moss-Cook,author,63196335,9289957504511
12407139,Moore-Jones,head,49778592,95032708626
26591867,Liu LLC,across,29939844,8098976767250
96523930,Williams Group,pretty,57569605,3704155409874
60182244,"Bush, Brennan and Clark",movie,78819623,2552071161567
129935,Hernandez-Mcintyre,around,98439268,2606120629334
86065455,Hamilton and Sons,describe,41963944,8426227744322
190418,Mejia-Lee,of,27537445,9480713511245
87195187,"Keller, Jackson and Robertson",produce,51418817,1341027293633
89135398,Russell-Lewis,set,74950103,7717950717906
40751103,"Garza, Wise and Johnson",study,55841616,8567420697512
25265747,"Lewis, Myers and Contreras",section,39863052,7969098792625
35414611,"Johnson, Bell and Dillon",thousand,99175885,2209056715207
37415795,Collins Ltd,practice,71093096,1786944128575
4989958,"Taylor, Baker and Horton",each,21160462,3587270732679
76553080,Cruz PLC,Republican,660519,6360509398666
81450223,"Ramirez, Meyer and Wang",environmental,79898711,575607694032
21123314,"Castro, Burns and Barker",apply,41457352,1991986042592
54603816,Thomas-Reid,scientist,61127075,1832228918959
14679358,Evans LLC,you,50016623,6643520874313
74453200,Foster-Henson,choose,47862549,4944667508707
92310550,"Wall, Herrera and Hernandez",catch,57781442,5984326959977
76155925,Rocha-Pratt,than,41308159,5871688622802
62215657,"Phillips, Rodriguez and Sullivan",election,78719164,6850568055457
10268725,"Wade, Ward and Parker",weight,68481270,240300622265
58870675,Anderson-Chase,organization,14759551,2563315855271
32039022,Dennis-Sanchez,response,48592652,4097109700104
26738311,Vazquez and Sons,lose,28552917,6275725902434
19559928,"Jordan, Lawson and Lowery",sign,7140037,6922229216224
30716504,Sanders-Smith,letter,90087422,3891510236843
51047005,Nunez-Cohen,inside,46662029,2820626347229
19289763,"Pierce, Fuller and Lee",three,60361262,605230268050
28747312,Douglas and Sons,nation,8825371,8839974915816
33853079,Mitchell-Meyers,go,92649935,9382390642892
44333058,"Myers, Guerrero and Rodgers",local,43108857,9696964680562
2573441,Black-Heath,quality,42688346,1900816106204
77640499,Smith-Sanchez,produce,74136038,3680044840041
29532335,Lee PLC,of,36141636,997964789137
47341143,"Hill, Baker and Bowman",attack,87223393,3057760963966
14148363,"Alexander, Ferguson and Moody",feel,7519569,9183819534040
72579415,Moore and Sons,inside,30731870,7352000005870
8494231,Taylor-Rivera,without,96581618,3644845616889
83109737,Hernandez-Mclean,money,18427275,1648174755545
90467280,"Simpson, Mclaughlin and Fischer",various,94147034,7942861080681
7304638,Ellison-Bennett,sell,79946016,1006475837326
28209943,Nichols and Sons,be,61777795,7912266521652
59531894,"Mason, Gibson and Clarke",poor,16830857,2216607441040
35573449,Patterson Inc,forget,94851996,1385977075473
70178572,Palmer and Sons,after,46906820,6463222949779
6530484,Dougherty LLC,everyone,39452044,1596623929640
76501281,"Warren, Chambers and Parker",economy,91321228,9873423386838
