nro_obra,nro_documento
56481368,771008859
51128344,582751446
92836019,591028086
23117652,51067031
16650105,659468689
52318871,723185144
32271029,776749675
84270752,303293194
65969884,346886983
92374030,874463871
47265915,510161097
38044176,975522363
70531026,643809417
35422563,700304250
80268335,886097833
11651018,559406143
41552742,546255702
30542697,658282437
94265377,330233191
10605232,50780936
34013284,469197540
49431886,732183166
66961601,621831176
71943912,351348201
11922474,997391970
27725124,482097000
86734309,328615607
80945770,513090027
85718420,878889217
28963215,873450053
90645020,905649584
66163947,519968157
14769344,481199296
47779664,561542129
77904450,456212059
30038275,936267212
37070832,900188320
6520665,347643031
36296386,352231022
21736199,183861622
80169071,228926145
88586860,543888001
18992339,794152270
17948815,975100060
90617636,995683096
20528158,203967414
80518080,324685246
11821554,866587016
45177553,657471410
56303827,450786614
85189050,310451867
62136851,424849639
29017223,70173547
80739826,504565408
12393893,946777878
85413567,271675707
50510043,376124589
62429431,674812299
30656799,555809881
48036459,343872936
77816442,604298572
25437441,523911561
7099132,294026275
87786192,917698087
43151814,268414182
18220513,888518556
12362644,883190393
944085,234601428
17655691,534693775
47869861,380314163
54618268,749977647
45647176,821859543
71477414,656765899
24248577,687908376
54144450,714641346
37304467,451082848
260620,184903635
30719761,143954516
26320436,816020792
57272484,209789730
67851017,534818831
50422062,634947368
99356784,567018378
19190750,35648610
24117790,686660670
98579310,142927991
80522036,119617252
42786551,667008321
79585268,422736716
50294978,274506224
98911348,545408437
83182111,10487162
6647593,377133357
64571595,461819404
679891,442111609
96292250,645753667
12606112,612023744
21509355,981179514
39461971,719451251
36956831,469379850
93973696,214125300
72291310,804930947
87622110,432984858
80667729,846461155
85292986,999521042
41349402,289536128
18825204,932704176
38061515,252737873
74401377,64928761
23726397,814545955
21663393,916645974
51790946,966256653
81964381,412554175
22523164,697631501
29867993,939922930
93378116,905649584
78980000,405442328
33939316,375662951
70379799,851789247
34621224,906970563
80776989,515878439
68069402,95536364
35431609,45457398
58889834,568139368
39609871,239591861
17446683,533041890
32385545,376661841
12349251,229987581
2009738,411743934
56613314,520457585
9032831,687826619
93579035,344076764
66204065,634005900
57983572,649572541
30857310,326330314
7770553,130355938
9773510,578351563
17625890,926292363
1160652,736582340
62488808,446588363
83024806,677115147
57585127,990101586
1702446,955139475
18381324,858567271
7644803,429739363
43260597,541610146
22582661,629019244
90106514,519936876
300776,723222947
74653076,386564472
69679643,762470779
83010132,153287743
59285504,399943379
18785041,147634831
46764621,38162104
26156733,614722657
39418233,154454584
27263352,291043839
92024405,479190462
62106820,308181927
98931527,394901399
96193227,703890792
1978101,145237956
17603424,951425554
80981214,166141488
28795265,927668090
89192351,485656636
40938509,176703768
35448825,847359286
59401892,337081734
45130713,121330661
28465630,457317468
2756295,372385931
28376195,162161931
71058081,367328272
21826586,104134768
73904882,947741573
34519258,177747836
62434360,197477399
19924158,500187519
17527370,386970079
14196568,640667070
453311,303557618
48419473,422018878
81199640,236530645
7425902,240836081
54797759,612453106
94949020,972796752
70803561,225064102
53907126,377968040
16247302,622061170
7304476,529131912
48448517,983214886
22963221,177354917
77340049,816088124
4452791,154420247
99211603,687082292
65635025,623212603
66701197,407397630
54462559,349290477
10505192,290785425
99787164,533298144
52280410,728877748
52839398,797091566
60031704,255232820
76914580,677848975
8320910,416537066
70140115,236132501
35701625,687109009
91918901,130611547
72790079,888518556
17131219,169873929
2884533,769877160
92751268,557113385
74004061,665460303
63907458,295653130
56642828,676006604
15817798,669533113
89962505,277403608
57241488,486092234
23511763,277324634
27435994,548216716
98473449,39186902
42514407,796359692
41136720,720872094
1353044,716255110
35420871,727621078
12707245,215894652
48340760,29484062
34640033,220840461
84370483,466982658
27855985,915350595
66301745,583255637
91408894,927536375
9830940,360848611
77415130,564774411
35727750,221682640
87841334,712009767
18480776,311114868
50007158,722017389
11018069,468433679
53580336,695574413
26813410,438498016
80438916,677823267
3560357,864045318
93202573,638744284
98189255,685842179
76276938,109220115
43338883,69699429
56204035,755154282
54052387,45936212
25932536,361633036
75161651,593327975
36693470,589794131
18488859,669150326
39905092,216651282
96437764,808634154
20641023,229984685
78198867,421505257
84404150,22503450
87212216,658227859
38061515,532330425
87409558,340462152
30624638,673878769
45630424,194110270
21184871,132456480
14428466,385816885
85522227,772566338
29442883,299355167
26426967,813185436
31553108,960166862
35100578,165355426
38559893,628104805
94976878,80732439
11619355,794489991
77425107,586563501
47002591,615961406
88062412,639462106
3300691,168183171
75027393,238161876
60956211,439476795
72515331,577730142
43816861,737269740
49263696,610872703
25137183,274393017
2704689,976497956
90311806,312744219
46241365,782167481
53467757,400164322
48576886,314912218
30681534,490964771
35182646,668400194
30978716,486877846
63481645,473677336
39461971,570980567
7868168,354410641
45721431,617091489
39478261,998838929
99080948,712462391
78356068,148119482
89996046,630432187
7112901,432984858
13529576,778191355
44311270,990394440
18431907,577986451
37747553,364701763
66049873,295063331
50423262,872612700
77815739,465689045
30198330,137477654
34505133,431014245
87736382,429925195
18983730,734888272
49087348,98269550
2842540,446051121
11978400,468205452
12705927,869865131
19733454,105649054
4599937,658453037
57514804,40568153
27236675,521799742
38233373,650989358
19840605,27293754
48583469,943947962
64669578,76898667
37207005,497995497
12837519,615468954
25616103,721828759
3440842,259911255
67085706,606780576
78259124,299733777
44753024,793561390
37029101,373409304
12956545,951398937
28573439,320985057
54980207,803590813
31619754,53081114
83347600,811308975
55929969,253257199
57063914,69934055
76182635,207345524
49948934,417666038
97169442,510549733
37299113,223827643
44276507,220879748
30125732,592311593
7213207,294263369
12116393,919672845
67645241,344315012
56674813,822059697
72037421,968854272
9783517,237405261
70675637,963357901
6952127,40439698
91615925,378412967
80271698,535567602
22220151,263996411
66765527,995329475
91406333,75706411
61983889,692226808
98515252,558081527
95906336,552708412
84253334,348940054
71356567,975944183
34431972,563850901
304548,579479336
99159508,883462137
79533907,237405261
61095160,963270089
71549888,958593397
30068361,592395229
13754867,555560897
38438976,596856773
11694123,646579537
36349817,721876949
72981100,435604905
66704429,328206761
94799954,499133109
23329470,428197872
96307581,112438758
78259124,290618082
15365093,768987327
89727509,70630775
98441898,150078372
31603338,169187880
6298292,672487789
21300892,584530890
13552345,437353070
91693203,293958531
10190649,233418486
99080948,802985528
34656630,841206287
95647937,218364603
24772222,226497553
61190808,316892172
82680399,669199111
10434185,180304412
55772983,116816020
94154810,410533746
2244969,860154008
83886832,65788079
45704032,294730637
36315582,627998010
63176253,256865783
34779875,700678548
16624776,247942107
31324871,589131382
33410521,183116379
96436074,949455502
93572017,443499601
72195105,239571604
58751144,467545605
2948660,864289498
90709368,568131869
88586860,137477654
11885498,198402670
55009347,768499324
45356470,146111231
86023499,117216396
27812859,164321883
51271643,293287656
407733,283153428
21230945,905003865
57079739,501814303
2929287,363242716
84689975,143263449
91304770,821997970
7666120,677069414
81696705,930067663
6679952,297639145
62528455,864363344
9863185,876121506
9330235,509209838
6099170,574638377
61117015,475186335
22365909,705943789
16624776,441098872
4147168,375798446
27002557,492149411
78862465,960393783
29804810,369645680
14964453,944740515
35477625,61260378
75498920,493416522
74994877,123532973
97213740,26093256
51536476,667351188
26219765,434029211
96011578,801842545
24636599,670798802
7059987,915394836
97268601,293850165
69812717,678396724
78371592,450615694
57569877,524963166
69745125,810570466
58360147,55534763
18138372,443726964
50763073,229307316
90617636,198704993
94367039,944659004
34582588,697631501
59319944,378122412
35010572,684116355
10376356,485321783
72909595,732347712
33746385,815717039
81114096,249143302
16826214,787021576
2568638,930872054
50036218,479074315
46898481,711109875
734066,288188729
25338407,759478365
24605400,699903951
61993148,337694089
93573553,711131739
87705233,496505056
89896392,371764137
87324180,770979202
72586908,574397380
71601937,132632482
4149886,971536009
21184871,983940801
31418020,869345688
46966860,56085176
65020754,924551425
98912105,378430624
44482031,874569343
16114343,514530678
17803627,501862687
65796434,527544318
44215640,76578507
63091628,616620520
64592400,371824346
23555727,425500041
15129501,267661244
65026642,32872040
27895185,497067159
603346,807014253
13669939,489945246
64975080,573901914
37257160,301673914
49509896,242484096
5269570,27781538
37756936,148388904
26538090,484685026
68568974,902046266
79329813,642045893
55586799,81720430
82778981,913293880
55510412,845967524
66403749,41080006
92677221,681910297
89204033,289124460
46465434,410842398
36553103,196439396
36115617,326892678
18835817,994224091
28001317,564175503
55157174,836586178
57250416,128541928
71291456,295586257
40328474,662832835
